Unnamed: 0,Employee ID,Full_Name,StartDate,ExitDate,Domain,Supervisor,Emails,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance_Score,CurrentEmployee_Rating,Survey_Date,Engagement_Score,Satisfaction_Score,WorkLifeBalance_Score,Training_Date,Trainingprogram_Name,Training_type,Training_outcome,Location,Trainer,Trainingduration,Training_cost,status
69,3496,Aspen Bentley,02-12-2021,22-05-2022,Area Sales Manager,Barbara Garcia,aspen.bentley@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Unk,Sales,General - Sga,19-09-1964,CA,Administrator,Male,72233,Other,Widowed,Fully Meets,5,26-12-2022,1,3,2,16-02-2023,Project Management,Internal,Incomplete,Port Ashleybury,Monica Keller,1,806.87,Valid
70,3497,Graham Rodriguez,08-12-2021,22-05-2022,Area Sales Manager,Kendra Murray,graham.rodriguez@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Unk,Sales,Project Management - Con,18-02-1981,OR,Lineman,Female,58210,Hispanic,Widowed,Fully Meets,1,18-09-2022,2,3,4,11-03-2023,Communication Skills,Internal,Completed,Kelseyborough,Sydney Johnson,2,184.21,Valid
71,3498,Joel Mcmillan,26-04-2023,22-06-2023,Area Sales Manager,Peter Harvey,joel.mcmillan@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Voluntary,Sales,General - Sga,17-10-1998,KY,Laborer,Female,36087,White,Widowed,Fully Meets,2,19-06-2023,3,3,4,30-05-2023,Project Management,External,Failed,Yorkport,Amy Clark,1,208.43,Valid
72,3499,Maci Frost,25-09-2018,20-12-2021,Area Sales Manager,Patrick Daniel,maci.frost@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Involuntary,Sales,Field Operations,16-01-1971,KY,Technician,Female,61457,Asian,Widowed,Fully Meets,5,21-07-2023,5,3,5,30-01-2023,Technical Skills,Internal,Incomplete,East Bradley,Angela Lee,2,762.45,Valid
73,3500,Nevaeh Lucas,20-11-2018,21-06-2020,Area Sales Manager,Bryan Douglas,nevaeh.lucas@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Voluntary,Sales,Shop (Fleet),25-02-2000,TX,Mechanic,Female,80424,White,Divorced,Fully Meets,1,14-05-2023,4,1,4,15-06-2023,Leadership Development,External,Incomplete,Smithchester,Larry Morales,4,779.79,Valid
74,3501,Garrett Zimmerman,30-08-2020,30-08-2022,Area Sales Manager,Destiny Hopkins,garrett.zimmerman@bilearner.com,PL,Future Start,Part-Time,Zone A,Part-Time,Retirement,Sales,General - Con,19-04-1959,TX,Technician,Male,6240,Other,Widowed,Fully Meets,4,20-02-2023,2,3,4,09-06-2023,Project Management,External,Passed,South Kaylachester,Troy Adams,3,135.95,Valid
75,3502,Eugene Marks,01-10-2019,22-05-2022,Area Sales Manager,Angela Morris,eugene.marks@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,Sales,Splicing,29-06-1976,TX,Electrician,Male,49914,White,Married,Fully Meets,1,24-04-2023,5,3,5,03-01-2023,Customer Service,External,Incomplete,East Karlton,Bryan Kennedy PhD,3,427.12,Valid
76,3503,Geovanni Pugh,20-01-2022,22-05-2022,Area Sales Manager,Erica Franklin,geovanni.pugh@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unk,Sales,Project Management - Con,27-07-1951,CO,Manager,Male,71319,Other,Single,Fully Meets,4,28-01-2023,5,2,3,20-02-2023,Technical Skills,Internal,Completed,East Brandonview,Lisa Shelton,4,996.35,Valid
77,3504,Javon Kelley,10-10-2021,22-05-2022,Area Sales Manager,Gabriela Orr,javon.kelley@bilearner.com,SVG,Active,Full-Time,Zone B,Part-Time,Unk,Sales,General - Con,23-08-1980,CO,Laborer,Male,27992,Hispanic,Married,Fully Meets,2,20-04-2023,3,4,3,02-06-2023,Communication Skills,Internal,Completed,Brittneyside,Linda Pena,5,963.23,Valid
78,3505,Amaya Hicks,29-08-2020,22-05-2022,Area Sales Manager,Michael Wilkins,amaya.hicks@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,Sales,Field Operations,24-07-1943,IN,Groundman,Male,72324,Hispanic,Widowed,Fully Meets,1,10-11-2022,4,3,2,13-09-2022,Leadership Development,Internal,Failed,West Jamesburgh,Sophia Roberts,5,260.97,Valid
79,3506,Laila Woodard,27-08-2019,10-05-2023,Area Sales Manager,Jordan Vega,laila.woodard@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Sales,Field Operations,06-07-1988,IN,Technician,Male,38740,Other,Married,Fully Meets,2,27-06-2023,2,2,3,21-05-2023,Leadership Development,Internal,Completed,Deleonport,Jonathan Peterson,1,781.81,Valid
80,3507,Ivan Huff,25-02-2021,07-04-2023,Area Sales Manager,John Miller,ivan.huff@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Retirement,Sales,Project Management - Con,24-03-1973,CA,Manager,Male,9437,White,Single,Fully Meets,4,31-03-2023,2,5,2,25-05-2023,Project Management,Internal,Passed,Loriberg,Michael Copeland,4,651.77,Valid
81,3508,Aidan Harding,13-07-2021,22-05-2022,Area Sales Manager,Trevor Adkins,aidan.harding@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,Sales,Aerial,26-05-1942,OR,Laborer,Male,9385,Asian,Single,Fully Meets,5,17-04-2023,1,5,4,04-04-2023,Communication Skills,External,Completed,South Michael,Ashley Contreras,1,568.22,Valid
82,3509,Cruz Boyer,14-04-2021,22-05-2022,Area Sales Manager,Marcus Hunt,cruz.boyer@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Unk,Sales,General - Sga,04-11-1977,KY,Project Controls,Female,75993,Black,Married,Fully Meets,2,03-12-2022,4,5,2,04-03-2023,Leadership Development,External,Completed,Diamondchester,William Smith,4,612.1,Valid
83,3510,Raven Koch,10-02-2020,22-05-2022,Area Sales Manager,Jennifer King,raven.koch@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,Sales,General - Con,17-10-1956,KY,Laborer,Female,65329,Hispanic,Married,Fully Meets,2,22-08-2022,2,4,3,27-10-2022,Technical Skills,External,Completed,Stevensside,Donna Diaz,4,473.23,Valid
84,3511,Karli Barker,17-08-2021,31-12-2021,Area Sales Manager,Shawn Dudley,karli.barker@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Resignation,Sales,Finance & Accounting,18-02-1997,KY,Director,Female,41111,Asian,Divorced,Fully Meets,4,11-05-2023,5,4,5,07-04-2023,Technical Skills,Internal,Completed,Anthonyville,Juan Peck,3,344.44,Valid
85,3512,Tyrone Sosa,17-04-2023,22-06-2023,Area Sales Manager,Lindsay Chang,tyrone.sosa@bilearner.com,NEL,Future Start,Contract,Zone C,Temporary,Voluntary,Sales,Yard (Material Handling),25-10-1996,TX,Coordinator,Female,58860,Black,Single,Fully Meets,2,20-02-2023,5,1,3,25-11-2022,Communication Skills,Internal,Failed,Bryantport,Sharon Miller,2,206.44,Valid
86,3513,Damaris Cisneros,02-09-2022,24-05-2023,Area Sales Manager,Sharon Ruiz,damaris.cisneros@bilearner.com,PL,Future Start,Contract,Zone C,Temporary,Involuntary,Sales,General - Con,13-11-1959,TX,Laborer,Male,93051,Other,Married,Fully Meets,5,11-05-2023,4,1,3,03-06-2023,Communication Skills,External,Completed,East Adam,Katie Harrington,1,599,Valid
87,3514,Alexus Estes,15-04-2020,22-05-2022,Area Sales Manager,April Randolph,alexus.estes@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Unk,Sales,Wireline Construction,03-01-1958,TX,Manager,Male,17419,Asian,Married,Fully Meets,1,25-08-2022,2,1,1,21-02-2023,Leadership Development,Internal,Incomplete,West Adam,Jimmy Lucero,3,975.46,Valid
88,3515,Kinsley Flowers,09-03-2022,10-12-2022,Area Sales Manager,Mary Reilly,kinsley.flowers@bilearner.com,CCDR,Future Start,Part-Time,Zone A,Part-Time,Retirement,Sales,Finance & Accounting,29-04-1997,CO,Controller,Male,59593,White,Single,Fully Meets,4,03-07-2023,3,5,5,04-02-2023,Customer Service,Internal,Completed,West Keith,Elizabeth Cook,1,143.96,Valid
89,3516,Deborah Love,07-04-2022,22-01-2023,Area Sales Manager,Eric Goodman,deborah.love@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Retirement,Sales,Project Management - Con,25-06-1988,CO,Coordinator,Male,96350,Asian,Divorced,Fully Meets,5,15-11-2022,2,3,5,22-06-2023,Technical Skills,Internal,Incomplete,Lake Stephen,Gregory Kramer,1,570.42,Valid
90,3517,Milagros Francis,19-02-2020,22-05-2022,Area Sales Manager,Caleb Schneider,milagros.francis@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,Sales,Splicing,04-01-1942,IN,Splicer,Male,44469,Hispanic,Widowed,Fully Meets,4,01-01-2023,4,1,1,17-09-2022,Technical Skills,Internal,Failed,Hillberg,Mr. Frederick Fuentes,3,391.31,Valid
91,3518,Roberto Michael,10-04-2021,04-07-2022,Area Sales Manager,Cheryl Henry,roberto.michael@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Involuntary,Sales,General - Eng,24-05-1969,CA,Coordinator,Female,13249,Hispanic,Married,Fully Meets,2,13-05-2023,4,2,5,27-06-2023,Customer Service,Internal,Completed,Port Vanessafort,Michael Parker,3,826.58,Valid
92,3519,Elaine Ewing,19-12-2021,02-03-2022,Area Sales Manager,Dan Hernandez,elaine.ewing@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Resignation,Sales,Aerial,28-03-1951,CA,Groundman,Male,17123,Hispanic,Widowed,Fully Meets,2,10-06-2023,1,3,4,11-12-2022,Leadership Development,External,Incomplete,Deborahshire,Patrick Reeves,4,930.69,Valid
93,3520,Caiden Munoz,13-12-2020,13-01-2023,Area Sales Manager,Teresa Daniel,caiden.munoz@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,Involuntary,Sales,Project Management - Con,01-03-1963,ND,Manager,Female,18983,Black,Divorced,Fully Meets,1,17-09-2022,5,1,1,11-09-2022,Customer Service,External,Incomplete,North Anthonybury,Robin Sims,1,607.93,Valid
94,3521,Jocelyn Bradford,26-02-2019,22-05-2022,Area Sales Manager,Melissa Decker,jocelyn.bradford@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Unk,Sales,General - Con,16-04-1949,KY,Electrician,Female,51795,Asian,Divorced,Fully Meets,4,19-09-2022,1,3,3,28-02-2023,Communication Skills,Internal,Incomplete,West Travis,Lindsay Matthews,5,723.5,Valid
95,3522,Marques Armstrong,02-03-2020,22-05-2022,Area Sales Manager,Michael Nguyen,marques.armstrong@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,Sales,Splicing,12-10-1983,KY,Splicer,Female,34369,Other,Single,Fully Meets,1,14-07-2023,1,5,4,05-05-2023,Communication Skills,External,Completed,Gonzalesberg,Joe Gonzalez,5,394.04,Valid
96,3523,Rohan Chapman,25-06-2021,25-08-2022,Area Sales Manager,Tony Mcconnell,rohan.chapman@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Resignation,Sales,General - Con,19-12-1978,KY,Laborer,Female,23092,Other,Single,Fully Meets,2,27-02-2023,3,2,3,10-07-2023,Leadership Development,External,Incomplete,South William,Felicia Berg,2,451.18,Valid
97,3524,Emmanuel Franklin,26-07-2021,04-05-2022,Area Sales Manager,Adam Gibson,emmanuel.franklin@bilearner.com,EW,Future Start,Contract,Zone B,Full-Time,Resignation,Sales,Field Operations,11-11-1999,TX,Laborer,Male,6074,Asian,Divorced,Fully Meets,2,19-05-2023,3,2,4,02-01-2023,Communication Skills,Internal,Completed,Wilsonmouth,Jessica Vazquez,5,124.65,Valid
98,3525,Clayton Mccormick,03-07-2022,10-01-2023,Area Sales Manager,Stephanie Duke,clayton.mccormick@bilearner.com,MSC,Future Start,Contract,Zone B,Temporary,Retirement,Sales,General - Con,29-01-1967,TX,Foreman,Male,72264,Hispanic,Single,Fully Meets,2,01-02-2023,1,2,1,09-10-2022,Leadership Development,External,Incomplete,East Michaelburgh,Tara Christensen,4,237.75,Valid
99,3526,Darius Krause,15-09-2022,22-05-2022,Area Sales Manager,Paige Flores MD,darius.krause@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,Sales,General - Con,30-05-1948,TX,Foreman,Male,28282,White,Widowed,Fully Meets,4,28-01-2023,1,5,3,15-10-2022,Customer Service,Internal,Passed,Thompsonton,Denise Wilkerson,2,360.5,Invalid
100,3527,Ahmed Hawkins,01-05-2020,25-02-2021,Area Sales Manager,Hannah Snyder,ahmed.hawkins@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Retirement,Sales,Aerial,15-10-1974,CO,Lineman,Male,46645,Black,Married,Fully Meets,1,27-02-2023,1,3,2,06-01-2023,Project Management,Internal,Failed,Berryland,Scott Richardson,4,396.28,Valid
101,3528,Kymani Benjamin,13-10-2022,22-05-2022,Area Sales Manager,William Ayala,kymani.benjamin@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Unk,Sales,Finance & Accounting,13-12-1991,CO,Accounting,Male,10790,Hispanic,Widowed,Fully Meets,2,27-05-2023,5,2,2,02-03-2023,Technical Skills,External,Passed,Port Williamville,Joseph Phillips,1,465.96,Invalid
102,3529,Callum Mcdaniel,03-01-2020,24-08-2020,Area Sales Manager,Samuel Moore,callum.mcdaniel@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Voluntary,Sales,Field Operations,18-06-1994,IN,Top Hand,Male,67282,Hispanic,Single,Fully Meets,2,15-07-2023,2,3,4,04-09-2022,Project Management,Internal,Incomplete,South Andretown,Julie Hoffman,1,515.56,Valid
103,3530,Zariah Black,13-11-2019,22-05-2022,Area Sales Manager,Jenna Weaver,zariah.black@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unk,Sales,Field Operations,16-06-1993,CA,Tower Hand,Female,62321,Black,Widowed,Fully Meets,2,27-11-2022,1,2,5,18-01-2023,Customer Service,External,Passed,Emilyside,Christopher Gonzalez,2,496.85,Valid
104,3531,Ronnie Mayer,17-06-2023,22-05-2022,Area Sales Manager,Dylan Blake,ronnie.mayer@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unk,Sales,Project Management - Con,18-05-1943,CA,Project Manager,Male,18409,Black,Divorced,Fully Meets,1,24-02-2023,2,4,4,30-11-2022,Leadership Development,External,Completed,Dannybury,Kristen Harris,3,629.46,Invalid
105,3532,Marlon Ford,14-10-2021,22-05-2022,Area Sales Manager,Monique Anderson,marlon.ford@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,It/Is,Wireless,27-11-1966,OR,Technician,Female,40306,Black,Widowed,Fully Meets,1,08-10-2022,2,2,5,02-05-2023,Technical Skills,Internal,Failed,Michaelhaven,Scott Anderson,2,771.61,Valid
106,3533,Slade Griffith,01-06-2021,16-07-2023,Area Sales Manager,Kelsey Gibson,slade.griffith@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Voluntary,Sales,General - Sga,12-11-1966,ND,Administrator,Male,65183,White,Married,Fully Meets,2,08-01-2023,2,5,2,11-05-2023,Leadership Development,Internal,Completed,North Janet,Jamie Dougherty,4,418.4,Valid
107,3534,Lee Frye,14-09-2018,22-05-2022,Area Sales Manager,Sonia Diaz,lee.frye@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,Sales,Engineers,16-08-1959,KY,Engineer,Female,97002,Asian,Single,Fully Meets,4,14-04-2023,4,3,2,21-05-2023,Customer Service,Internal,Completed,Jacksonbury,Kathleen Bailey,3,900.96,Valid
108,3535,Veronica Rowe,11-12-2018,02-06-2022,Area Sales Manager,Brian Morton,veronica.rowe@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Sales,Fielders,02-02-1994,KY,Engineer,Female,29811,Black,Single,Fully Meets,4,01-11-2022,1,5,1,25-06-2023,Technical Skills,External,Incomplete,Derrickview,Katherine Valentine,1,936.96,Valid
109,3536,Aylin Berg,06-08-2022,22-05-2022,Area Sales Manager,Thomas Holmes,aylin.berg@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unk,Sales,General - Sga,02-01-1989,GA,Administrative,Female,89169,Black,Single,Fully Meets,2,09-10-2022,1,2,4,23-11-2022,Leadership Development,External,Passed,New Jamesstad,Marissa Dean,5,269.03,Invalid
110,3537,Neveah Rowe,28-05-2022,24-02-2023,Area Sales Manager,Dawn Perez,neveah.rowe@bilearner.com,NEL,Future Start,Contract,Zone C,Part-Time,Retirement,Sales,Field Operations,11-07-1954,TX,Foreman,Male,63882,Hispanic,Married,Fully Meets,2,09-09-2022,4,2,5,06-02-2023,Leadership Development,Internal,Completed,Griffintown,Janice Leblanc,4,853.77,Valid
111,3538,Keith Baxter,16-06-2019,05-03-2022,Area Sales Manager,Diane Parker,keith.baxter@bilearner.com,PL,Future Start,Part-Time,Zone C,Part-Time,Resignation,Sales,Fielders,29-08-1959,TX,Engineer,Male,62328,Asian,Widowed,Fully Meets,2,20-04-2023,1,5,4,06-10-2022,Technical Skills,Internal,Failed,East Crystal,Joshua Mcguire,4,141.07,Valid
112,3539,Chaz Bruce,08-12-2019,22-05-2022,Area Sales Manager,John Johnson,chaz.bruce@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,Sales,General - Con,27-11-1983,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5,06-02-2023,3,3,4,17-03-2023,Project Management,External,Failed,Brandtchester,Justin Adams,4,234.77,Valid
113,3540,Maya Mccann,12-03-2020,09-10-2022,Area Sales Manager,Dakota Robinson,maya.mccann@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,Sales,Splicing,09-06-1983,CO,Supervisor,Male,18721,White,Widowed,Exceeds,4,25-06-2023,2,2,3,26-10-2022,Communication Skills,External,Incomplete,West Josephmouth,Kristin Rodriguez,2,903.46,Valid
114,3541,Aaron Weber,06-04-2020,24-07-2023,Area Sales Manager,Melanie Garcia,aaron.weber@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,Sales,Field Operations,27-10-1991,IN,Technician,Male,78938,Black,Married,Exceeds,2,28-11-2022,1,3,3,22-05-2023,Customer Service,External,Passed,East Timothy,Ronald Butler,4,380.3,Valid
115,3542,Ellie Gill,15-04-2023,22-05-2022,Area Sales Manager,Amanda Knight,ellie.gill@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unk,Sales,Field Operations,01-03-1948,IN,Manager,Male,45456,White,Married,Needs Improvement,1,18-10-2022,2,3,4,22-08-2022,Project Management,Internal,Failed,New Tyler,Jessica Lopez,4,511.42,Invalid
116,3543,Rayne Kerr,10-11-2020,22-05-2022,Area Sales Manager,Kimberly Cardenas,rayne.kerr@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,Sales,General - Con,18-02-1981,CA,Laborer,Female,45509,Black,Single,Fully Meets,2,11-02-2023,4,5,5,21-05-2023,Communication Skills,External,Passed,Charlesville,Brett Turner IV,4,171.03,Valid
117,3544,Samara Mcbride,29-06-2023,09-07-2023,Area Sales Manager,Laura Salinas,samara.mcbride@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Retirement,Sales,Aerial,16-09-2000,CA,Foreman,Male,13902,Asian,Single,Fully Meets,2,14-09-2022,3,5,3,02-05-2023,Leadership Development,External,Passed,Rayborough,Mrs. Nicole Simon,3,842.93,Valid
118,3545,Ryann Rubio,07-03-2022,22-05-2022,Area Sales Manager,Andres Jones,ryann.rubio@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,It/Is,Field Operations,28-01-1943,OR,Locator,Female,9733,Black,Widowed,Fully Meets,1,27-05-2023,2,5,2,04-05-2023,Customer Service,External,Incomplete,Lopezbury,Monica Jimenez,5,581.12,Valid
119,3546,Paris Carr,31-07-2021,27-01-2023,Area Sales Manager,Jeffrey Huffman,paris.carr@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Sales,General - Con,14-07-1980,ND,Foreman,Male,35786,Hispanic,Widowed,Exceeds,1,10-05-2023,2,5,5,21-11-2022,Project Management,External,Passed,New Faith,Stephanie Horton,4,426.45,Valid
120,3547,Adriel Wiggins,20-01-2022,22-05-2022,Area Sales Manager,Sara Edwards,adriel.wiggins@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unk,Sales,Project Management - Eng,25-03-1947,KY,Supervisor,Female,1919,Other,Married,Needs Improvement,2,24-12-2022,2,4,2,24-04-2023,Technical Skills,External,Failed,Port Robertbury,Timothy Black,4,805.05,Valid
121,3548,Sanaa Glass,11-07-2021,10-10-2022,Area Sales Manager,Stephen Garcia,sanaa.glass@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Resignation,Sales,General - Con,25-01-1964,KY,Technician,Female,40135,White,Single,Fully Meets,1,06-10-2022,5,5,3,16-08-2022,Leadership Development,External,Passed,Lake Tinamouth,Corey Hernandez,3,368.8,Valid
122,3549,Ryan Lynch,15-10-2018,18-10-2020,Area Sales Manager,Tracy Castro MD,ryan.lynch@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Retirement,Sales,Field Operations,17-03-1955,GA,Technician,Female,72975,Black,Divorced,Fully Meets,2,19-04-2023,1,4,1,02-11-2022,Communication Skills,External,Failed,Claudiashire,John Gutierrez DDS,5,788.67,Valid
123,3550,Charlie Atkinson,26-11-2021,14-10-2022,Area Sales Manager,Jennifer Hicks,charlie.atkinson@bilearner.com,SVG,Future Start,Part-Time,Zone C,Temporary,Resignation,Sales,Wireline Construction,26-03-1988,TX,Billing,Male,57754,White,Divorced,Fully Meets,1,23-01-2023,3,5,4,09-04-2023,Project Management,Internal,Completed,New Bonnie,Lisa Gibbs,4,363.11,Valid
124,3551,Emery Roach,11-08-2018,22-05-2022,Area Sales Manager,Victoria Bailey,emery.roach@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,Sales,Engineers,04-07-1954,TX,Engineer,Male,81142,Black,Married,Needs Improvement,4,03-06-2023,4,4,3,27-10-2022,Communication Skills,External,Incomplete,Danielfort,Jesus Daniel,1,570.13,Valid
125,3552,Harper Ramos,16-02-2020,03-06-2020,Area Sales Manager,Maria Chan,harper.ramos@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Sales,Field Operations,11-08-1942,CO,Foreman,Male,28714,White,Single,Needs Improvement,1,14-10-2022,3,4,2,26-11-2022,Leadership Development,External,Failed,Charlottebury,John Miller,4,480.87,Valid
126,3553,Khalil Mendez,20-01-2020,22-05-2022,Area Sales Manager,Regina Martinez,khalil.mendez@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,Sales,Field Operations,07-05-1949,CO,Foreman,Male,50379,Black,Divorced,Fully Meets,4,30-10-2022,4,2,4,11-12-2022,Project Management,Internal,Incomplete,West David,Christopher Curtis,5,689.48,Valid
127,3554,Lizeth Holland,31-03-2019,22-05-2022,Area Sales Manager,Tonya Martin,lizeth.holland@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,Sales,People Services,14-10-1958,IN,Cpo,Male,78385,Asian,Widowed,Fully Meets,1,07-06-2023,2,1,2,05-06-2023,Project Management,Internal,Completed,Carsonmouth,Collin Santiago,4,283.33,Valid
128,3555,Matilda Randall,06-01-2023,07-05-2023,Area Sales Manager,Daniel Wolf,matilda.randall@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Resignation,Sales,General - Eng,11-01-1988,IN,Drafter,Female,48104,Hispanic,Widowed,Fully Meets,4,13-01-2023,2,5,1,04-03-2023,Leadership Development,External,Passed,Nashview,Darlene Vega,4,566.12,Valid
